,review,label
12,Terrible! Don't watch it! Waste your money on building a fence around your house to lock movies like this one out. I don't even know where to start... a Joker that cares about money... cars and expensive rings? WTF...? Seriously?? Did the director even bother to read one comic?,0
13,Really enjoyed this movie especially all the cast like Will Smith and Margot Robbie were best performance in whole movie there were some scenes are messy u didn't mind it all,1
15,"I've seen a lot of movies. I have seen a lot of good movies. I've seen a lot of bad movies. Suicide Squad is a bad movie. However, it is bad in a unique way. This is the first movie I've ever watched that made me feel genuine embarrassment. I wasn't even out in public. I was watching this at home, and this movie made me feel embarrassed for ever liking DC Comics.Where to begin? The pacing is atrocious. The film doesn't know how to start. The final cut feels like a dozen trailers edited together. The editing itself is awful. The soundtrack is insulting. The script is predictable. The dialogue is hollow. The visual effects feel dated. The action feels dull. The lighting is bland. The cinematography is uninspired. The character's motivations are whatever is convenient to the plot. The actors performances are truly awful. The film also cannot decide on what tone it wants to have.On top of this, the movie is mind-numbingly boring. I was watching this at home with some friends, and they fell asleep! We weren't even watching it late at all! Ugh. This might be the worst DC movie. I think the only people that like this movie are people that like to pleasure themselves to Harley Quinn. I know that statement is probably going to get this review a lot of downvotes from the Metacritic trolls, but I don't care. Bring it on!",0
16,"I really wanted to like this movie, the misleading trailer was brilliant and Margot Robbie and Jared Leto looked amazing. But let me warn you now the trailer is a lie! This movie was not enjoyable and seemed to lack any coherent scenes instead blending into one hour and half long scene. Also plot holes, how did Viola Davis get away with killing those soldiers and she seemed to randomly materialise at the end of this movie. This has been talked about a lot but where was the Joker, he was in the movie for about five minutes. I suppose the soundtrack was fun though.",0
17,"An irritating mess of a movie, with a plot that makes no sense, dull and pointless characters, and countless things that made me cringe more than anything else.",0
18,"Where to begin with this mess. The only decent thing about this movie is Will Smith cause he acted perfectly but everything else is an abomination! The story is rushed, the movie on focuses on Harley Quinn and Deadshot, the movie is dark, the story also made no sense, Slipknot and Katana are useless, the acting is stupid, the Harley Quinn moments have more cringe then the word cringe itself, The Joker is barely in the movie, and the action moments are bad, and most of all the movie is pointless. Why is it pointless? Why can't they just get the heroes to defeat Echantress? Are the heroes on vacation and the villains are the only ones left? Overall this movie by far is the worst movie I've ever seen...okay maybe Foodfight is the worst but Suicide Squad makes me want to commit suicide.",0
19,"I loved the comic, and this movie ended up being a huge disappointment. Maybe I had too high expectations? I barely forced myself to watch it for half an hour. Harley had... No personality. Joker was a gangster which is just... So not joker. Deadshot was good as far as I had seen. The plot was more shallow than that of an average chick flick. The movie seemed like an half-assed fanfiction an edgy tween wrote loosely based on the comic. I just don't get why they had to basically ignore the comic it was based on?",0
23,"Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!! Just terrible!""!!",0
27,"Hugely disappointing, especially coming after the magnificent BvS, but looks like that (and MoS) were the exceptions and DC is now going to start cranking out superhero movies as mediocre as Marvel's.First problem: tries to establish way too many characters, with the result that we wind up not caring about any of them. This has been plaguing the X-men and Avengers movies too (who actually cares about Bucky?), and apparently DC has learned nothing from it. One hero we actually like with a real dramatic arc is way better than 6 we don't care about.Second problem: Unbelievably bad villains. Magic Tentacle Dude and Shadow Woman are some of the least compelling villains since Loki's army of faceless aliens on hoverbikes. They're not threatening, they're not interesting, they're not even neat to look at. Relatedly, the Joker (who apparently was supposed to be the main antagonist in early versions of the story) is lackluster and given absolutely nothing to do in the plot. Turns out his whole point was just to be in the trailers and tease audiences into seats; we're not coming out to see Captain Boomerang after all.Third problem: the story's own internal logic doesn't work. This is supposed to be a team of people who could fight ""another Superman"", yet almost none of them have any real powers, and half of them have already got their butts kicked by Batman? It's not a nitpick, this is a serious story problem, since it undermines the whole premise of the movie for every second of screen time and makes a lot of the characters' actions incoherent.Fourth problem: Too much Will Smiff.Fifth problem: The PG-13 rating. If you want to make a funny, edgy movie about badass anti-heroes, you need to go full R, period. Deadpool took that chance and it paid off beautifully (that was really the movie this wanted to be).I'm bearish on the upcoming Wonder Woman and Justice League movies too; the former has the Grrlbusters problem of trying to turn a fun action movie into a nagging feminist lecture (""you're a secretary? Where I'm from we call that SLAVERY!""), and the latter is probably another overstuffed designed-by-committee fanservice-fest with no cinematic heart or soul (but this time with more Marvel-style snarky quips!). It looks like for the foreseeable future Nolan's Batman and Snyder's Superman movies are going to remain the high-water mark of this genre.",0
28,"I am not going to waste the time to talk about why this movie is the worst I have seen all year because it is clear that Warner Brothers did not take the time to ensure that this would be a quality movie. Instead, I am going to give you a list of recommendations based on what the marketing had people fooled into thinking Suicide Squad would be, but really wasn't. If in a comic book movie, you are looking for: -A good licensed soundtrack, watch Guardians of the Galaxy.-a fun team of characters, watch The Avengers (or Guardians).-good humor, watch Deadpool.-realism and emotional maturity, watch The Dark Knight-good characterization, watch Spider-Man 2. And last, but most certainly not least: -something cohesive, funny, tense, exciting, authentic, or even remotely entertaining, you'd have better luck with almost any other movie than Suicide Squad. It may not kill you, but it'll hurt you... really, really bad.",0
30,"All that studio interference is gonna get your film hurt, shame on you Warner Bros. This hurt me, really, really, bad. Thank heavens for Margot Robbie though, and for once Will Smith playing Will Smith really works. Davis also kicks ass. Otherwise, this is a hackjob; like Fant4stic, it shouldn't have been released in the version we got. And if this is truly David Ayer's preferred cut, what the hell was he thinking?",0
31,"Suicide squad really lives up to its name. Whomever produced this crap must have been suicidal. This is one of the worst movies I have ever seen.  The plot must have been written by a blind monkey, it jumps all over the place and I'm sure even the writes don't know wtf is going on. The only reason this movie didn't get a 0 is because of some solid acting performance from Margot Robbie and Will Smith. Do not waste you money on this crap.!",0
32,"I did not expect much when I went to see this movie but It was a lot more disappointing than I ever expected.I forgot I was watching a 3D movie lol, awful plot,awful CGI, awful dialogue.Joker is a cameo. Waste of money,pure marketing movie. I knew I would not like it but maaan the movie sucked so hard",0
33,"I had to walk out of the theater for this one. It was an incoherent mess that was slapped together with an Elmer's Glue stick. The narrative was completely ruined with a torrent of flashbacks, which felt more like inconclusive and poorly edited montages. I drew nothing from them, they were scattered all throughout the plot, and they inevitably confused and annoyed the s*** out of me. I got about an hour or so into the movie and realized the experience was going downhill. My friend had fallen asleep and my patience was wearing thin. I had to get out of there. I don't plan on seeing any other installments for this s*** franchise.",0
34,"I don't really know what good to say about this movie. The editing is bad, the plot makes no sense, most of the characters have little to no value at all. They could have just cut out the Joker, since he had nothing to do with anything. The humor felt forced and for the most part out of place. Harley Quinn is a good example here. Every time she opened her mouth, it had to be a ""funny"" one-liner, something that got old and cringey very quickly. Deadshot was ok I guess, even though it was just Will Smith playing Will Smith. The only character that I would consider interesting was El Diablo. There is a problem when you are making a movie about 8 different people that should be treated equally, and only two of them work. Not a good movie, but I guess you can enjoy it if you can overlook all of its problems. I sure couldn't.",0
35,"Good thing piratebay exist so you don't have to pay for this **** I was not able to finish it. After one hour, could not take it anymore. Harley is so annoying.",0
36,"The entire movie is a mess. The plot is as basic and predictable as it gets. Special effects look dated. Performances of Margot Robbie and Will Smith are good, but the characters are so poorly written that they all fall flat in the end. Music in general doesn't help nor hurt the overall experience. There are SEVERAL scenes with laughable screenwriting, the most clear one being the ""Harley Quinn cellphone"" situation.The movie is trash get over it people, most of the good reviews ignore completely the points i just mentioned and say ""i liked it because i liked it"". Avoid it at all costs, it's a waste of time.",0
37,"Frankly, it was awful. I like films, even bad ones (most of the time), because I enjoy the experience of going to the cinema with my friends. In this instance, I felt bad for my friends and for myself for having to endure it. Terrible dialogue, terrible editing, terrible villain, terrible CGI, tonally all over the place and the pacing makes my nan's heart seem stable. I'm trying really hard to find something to recommend it, but I don't. Sorry.",0
39,"Mauvais et médiocre. Très mal rythmé, les scènes s'enchaînent comme des clips. D'ailleurs c'est à se demander si ce n'est assumé... La présentation des personnages est lourde et fait office de catalogue de produits. A chaque perso, une nouvelle musique cool mais ça ne suffit pas pour faire un bon film.Passé la première partie de présentation et la mise en place de l'intrigue, le reste du film est long et monotone. On s'ennuie alors que ça dure environ 2heures, chapeau bas...Beaucoup de répétitions de scènes ad nauseam. Les combats sont sans plus. C'est relativement basique. Côté scénario, il est atrocement mauvais. Le méchant est nul et on nous rejoue le coup de la destruction/domination du monde. ça en devient lassant surtout pour une équipe de super-méchants.Et c'est là qu'on arrive à l'échec principal du film : Ce ne sont pas des supers méchants. Ils ont été repeints à coup de peinture emo/bien-pensance. [spoiler]    Ils ne tuent personne ""d'innocent"" ou gratuitemen    [/spoiler]    t de tout le film. Le plus massacré est ""Deadshot"" par un Will Smith générique et une trahison complète du caractère du personnage des comics. Les autres personnages sont insignifiants (Boomerang, Killer Croc (qui est tout petit et ne fait pas peur), Katana (qui est juste lol). Harley Quinn est pas mal par moments. Malheureusement sa relation avec le Joker n'échappe pas au coup de pinceau de team Bisounours. Le Joker est anecdotique, sans doute trop de scènes coupées.Il n'y a aucune tension dans ce film alors qu'on suit la ""Bisoun.. pardon Suicide Squad""...Cara Delevingne est catastrophique, le jeu zéro dans toute sa splendeur. Franchement qu'ils arrêtent avec les mannequins. A éviter à tout prix.A quand un bon film DC ?",0
40,"Since it's faster to tell you what's good about this movie than what's bad, here we go: Margot Robbie ! ...and the way she manages to give life to a character that suffers - like every character in this movie - from the god awful dialogues, the bad costumes, bad acting, the wannabe-try-hard-complete-fail-coolness, and the terrible plot. Of course this is far from saving the movie! 1. Dialogues: some of the worst c*** I've heard in a long while. uncool, meaningless, unfunny, far from gritty, farther from credible. example:HARLEY QUIN, looking at KILLER CROC: ""He's ugly on the outside, too.""KILLER CROC: ""Not me shorty (long dramatic pause) I'm beautiful.""HARLEY QUIN: ""Yeah, you are.""KILLER CROC growls Me thinking:...that supposed to be funny, cool, meaningful, gritty, mysterious....or is it just C**P! Movie is full of this. 2. Bad Costumes: either boring, not befitting of a modern version of the villain or just plain hilarious like the enchantress. 3. Bad acting: will smith is will smith. Delevingne portraits the enchantress like a cheap B-movie witch, Kinnaman desperately trying to sell us the tough guy. everyone else (except Margot Robbie) fails or doesn't get the chance to be anything meaningful. 4. Bad actor choice: Delevingne, Smith, Joel Kinnaman don't fit into their roles. especially Delevingne looks like a teenager although she is supposed to be an archaeologist. 5. action: wave of useless minions which don't pose a threat anyways - meaningless trash talk - wave of useless minions posing even less of a threat - meaningless trash talk - wave of minions - trash talk - uninspired, short and boring boss fight - more meaningless trash talk that no human with a brain could emotionally or intellectually relate to. If at least the action scenes would show something spectacular or creative or flabbergasting..but...nope. We get good old Steven Seagal B-movie fight scenes of the 90's. 6. plot: irrelevant 7. character development: no (unless u browse Wikipedia while watching) 8. the joker: One major reason for me to go see this flick was the joker. Unfortunately he almost never shows up and when he does, his appearances are so short that Jared Leto can't really shape his personal take on the new joker. That's why I want to be cautious in judging him and his performance. I can't say that I liked the new Joker as much as I did Jack Nicholson's or Heath Ledger's, but given the circumstances he did an OK job. Conclusion: definitely among the worst movies of the past ten years considering the amount of money and actor-potential involved.",0
45,"I am a fan of superhero movies. I watched it all!!! and all I can say is this is different. I Love it! They are criminal, Criminals are normally coward. weak. unorganized. but still human. And I saw it all. I was fully entertained and would pay to watch it again. I could not wait for another movie like this. I thank the creator of this movie. Nice job on picking margot robbie for then role. She nailed it.",1
46,"I can't believe I am going to say this, I thought Batman vs. Superman was better than Suicide Squad. What the heck is wrong with DC that they keep turning out crappy movie after crappy movie. The plot is beyond ridiculous. The Suicide Squad doesn't go up against world ending magical gods. They do the job that no one else can do because it is down and dirty. I for for **** sake their skills are are bunch of melee weapons, one guy who is strong and has alligator skin (but is only 6 feet tall . . .), a couple guys who can shoot, and one guy who can manipulate fire. It is just the wrong story line for them. They spent a ton of money on the film. It looks good. Except for Killer Croc. Instead of a monstrous man, he is a normal sized dude with scaly skin. Just terrible. The Joker didn't do it for me either. Crazy prison tats and just psychotic. Harley Quinn was hot, but that was it. They made too big a deal of her. Overall the script was baffling and a complete misfire.",0
47,"Oh boy! Ohhhh boy!!  Suicide Squad has to be one of the worst movies of the year. Suicide Squad is directed by David Ayer (who is usually good) and stars Will Smith, Margot Robbie, Joel Kinnaman along with a host of other good actors. The problems with Suicide Squad starts with the plot. The original comic's had the villains carrying out political murders and other types of covert operations. They were NOT saving the world from a witch thing and her CGI brother. I guess it would have been okay if the villain was a well thought out character. Instead, we're ""treated"" to little character development and a clíche evil plan. Not to mention the villain looks like she's hula dancing 50% of the time. It takes the ending of ""Ghostbusters"", ""The Amazing Spider-Man"" and countless other films by going with the whole ""beam into the sky"" thing. The film also feels the need to have an exposition dump at the beginning of the film in the sloppiest way possible. They should've just showed us files on each the character. Oh. Wait. That's what they did!! They literally opened files and gave us basic info on several of the characters. Only the important ones. The other members received nothing which didn't really matter because one of them got killed in five minutes anyway. However, Katana didn't die probably because she never did anything at all. No development besides knowing her husband's soul is inside her sword. The soundtrack isn't even that good. It's like listening to the Top 50 charts for three hours. Finally, we get to the acting. It's all decent. Viola Davis gives the only great performance as Amanda Waller (a pretty scary one as well). Will Smith and Margot Robbie are both good, but Smith is just charismatic. It's not like he's that great playing the actual character. Robbie doesn't steal the show as many people thought she would. I think it has to do with the fact that Joker is in the movie for about 15 minutes. That's right. We were teased for a year that he would be a big part of the film and he's hardly in it. From what I say, Leto is okay, but not great. The big problem is the portrayal of his and Harley Quinn's relationship. It could've have been a great dynamic, but they cut out the part of the relationship where Harley grovels for attention, and Joker abuses her. It would've have provided a much needed dynamic that we never got. Instead, the director pretty much asked you to sympathize with Joker when he lost his girlfriend to prison. In the end Suicide Squad is a huge mess. Bad writing, a poor plot and only decent acting make it another failure in the DCEU. It could've have been fresh, strange and fun, but instead it devolves into a clíche ridden disaster. I give it a 1/10. Save your money and go buy a DVD disc of The Dark Knight.",0
48,"A dishonest movie, directed, shot and finally edited as if it was a long trailer, showing off cool characters. It does not even try to provide a coherent story, to link the different scenes together or to explain the characters' choices. A mess nobody should watch.",0
49,"Stupid movie. The actors are terrible with the Enchantress being the worst. There is no chemistry. There is no charisma, hell, there is not much of a story.This version of the joker is the worst and that's including ALL the jokers, from comics to cartoons to movies, ever. He actually does a Phyllis Diller laugh (a female comedian from the 50's). If you don't believe me, check her out on YouTube.I think this is one of the most black-washed, violently racist movie I have seen in a while. The absolute worst, and the performance that made me lose all respect for him, came from Will Smith. I love the guy and have most of his films. When he took a gun and pointed it at a white cops head, in this time of real life death, where blacks are killing whites because of the color of their skins, for him to do this is unforgivable. He is a role model. Does he agree with the killing and violence? I guess so. Remember, this is a movie. That cop could have easily been black, but no. Instead you get the angry black man pointing a gun a a policeman's head. How anyone can be so stupid is confusing. How can anyone with a slogan that includes ""lives matter"" justify murdering? How can a race that complains of being treated bad because of the color of their skin treat others bad because of the color of their skin? I think the cumulative average IQ of the murderers and looters must be in the low 60's or so. How does looting stores and burning down businesses help their cause? This nation is crazy and the BLACKS HAVE DESTROYED EVERYTHING THE CIVIL RIGHTS MOVEMENT HAS ACCOMPLISHED SINCE 1960 with ""our"" president encouraging them. Wow, what a crazy time to live in.In all this is a stupid move that shouldn't have even been made and I truly feel sorry for anyone stupid enough to watch/enjoy it.",0
50,"The best part of this movie is the soundtrack.  Jared Leto's joker is a teenage tryhard disappointment (including the 'damaged' tattoo). Will smith is boring and not believable as his character. The jokes are forced and unfunny. Save your time and money, wait until it's free to watch this overhyped let-down.",0
51,"Let me preface this by saying I'm not one throw out low scores to films just to spite them because I didn't enjoy a movie. Suicide Squad really is a bad movie. I found it to be a hard 2 with little to redeem it. Do not watch this movie. It's the most dead on arrival pile of garbage I've seen since Jupiter Ascending. I was excited for this movie like everyone else. It looked like a blast! Once we got a Batman v. Superman that left me saying ""Meh"" I became a bit worried and even more so after the mixed reviews for Suicide Squad came rolling out. But I went to see it anyway secure in the idea that even if it wasn't good it would at least be a fun little ride and a fine way to spend a couple hours on a Saturday afternoon. Boy, was I wrong. I could go on and on about all the problems SS has but I'll save us both some time and just go over what it does well. 1. The acting was fine from the main cast. Margot Robbie's Harley Quinn and Viola Davis' Amanda Waller in particular stood out. Will Smith seems to be gaining some praise for his performance but I think people are confusing his Deadshot being a central character as him giving a good performance, because I thought he really phoned it in and it was completely lacking in the Smith charisma he's known for. 2. Enchantress looked cool, at least when she wasn't dancing an unexplained portal weapon into existence like a goof. 3. That's it. Yep. Solid acting with a few exceptions and a cool *looking* villain. So what's bad about SS? Literally everything else. Story was flat. Dialogue was bad. Laughable at times and not laughable when it was supposed to be (""I'm beautiful!"" says Killer Croc ""Grooaaan. Why are you even in this movie?!"" says me). Pacing and editing all over the place. Simply riddled with plot holes. It's just bad and worse than that, it isn't even fun. Thirty minutes in I was bored. An hour into it I was debating on leaving, and by the time the credits rolled I was so happy it was over. Not only to end the boredom but also so I could ""Boo"" it. I've been going to the theater for 25 years and this is the first movie I've ever actually booed. Save yourself ten bucks. Watch the ""Bohemian Rhapsody"" trailer again. There, you just saw a better version of Suicide Squad than the actual movie. Ugh.",0
52,"I like superhero movies and actions flicks but this is a terrible and stupid movie. I was bored watching this at the cinema, it's a total let down. There were moments I cringed and then laughed at the cheesy stupidity of what I was watching. The trailers are better than the movie. Massive fail.",0
53,"Great great movie. Good surprises and keeps with the Joker being nearly immortal. 9/10 because there's a strange hole where Batman and all the rest of the DC world's superheroes are nowhere to be seen??? Awesome soundtrack. Joker was well well done. Harley also excellent.",1
